userId,cancel_date,churn,start_date,end_date,has_activity,psn_gender,psn_city,psn_state,acct_day_since_reg,psn_multi_city,psn_multi_state,acct_last_level,acct_multiple_levels,act_page_about,act_page_add_friend,act_page_add_to_playlist,act_page_downgrade,act_page_error,act_page_help,act_page_home,act_page_logout,act_page_nextsong,act_page_roll_advert,act_page_save_settings,act_page_settings,act_page_submit_downgrade,act_page_submit_upgrade,act_page_thumbs_down,act_page_thumbs_up,act_page_upgrade,total_page_visits,unique_page_types,session_count,session_avg_pages,act_days_active,prf_top20artist_count,prf_top20artist_any,prf_top100artist_count,prf_top100artist_any,prf_unique_artist_count,prf_unique_artist_any,prf_top100song_count,prf_top100song_any,prf_top1000song_count,prf_top1000song_any,prf_unique_song_count,prf_unique_song_any
90,,False,2018-10-30,2018-11-06,False,M,Seattle-Tacoma-Bellevue,WA,86,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
104,,False,2018-10-07,2018-10-14,True,F,Billings,MT,80,False,False,free,False,1,0,4,0,0,0,7,0,100,7,0,0,0,0,0,3,0,122,6,2.0,644.0,2.0,14,True,28,True,3,True,13,True,30,True,12,True
138,,False,2018-10-13,2018-10-20,True,M,New York-Newark-Jersey City,NY-NJ-PA,24,True,True,free,False,1,5,7,0,0,2,5,2,182,12,1,1,0,0,1,12,0,231,12,3.0,933.1125541125541,2.0,18,True,51,True,7,True,19,True,48,True,29,True
148,,False,2018-10-12,2018-10-19,True,M,Miami-Fort Lauderdale-West Palm Beach,FL,27,True,False,free,False,0,0,2,0,0,3,11,3,208,14,0,1,0,0,0,12,2,256,9,2.0,793.5,2.0,15,True,38,True,5,True,17,True,55,True,32,True
107,,False,2018-11-16,2018-11-23,True,F,Pontiac,IL,76,False,False,free,False,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,1,0,17,3,1.0,1800.0,1.0,0,False,5,True,0,False,0,False,5,True,1,True
97,,False,2018-11-02,2018-11-09,True,F,Riverside-San Bernardino-Ontario,CA,65,True,False,paid,True,3,13,18,3,0,4,20,10,549,1,0,1,0,0,5,24,0,651,12,5.0,1557.7834101382489,5.0,48,True,134,True,17,True,50,True,149,True,78,True
109,,False,2018-10-25,2018-11-01,True,F,St. Louis,MO-IL,72,False,True,paid,True,0,3,5,4,0,2,5,3,175,0,0,1,0,0,3,8,0,209,10,2.0,1229.0574162679425,2.0,12,True,38,True,4,True,14,True,49,True,28,True
134,,False,2018-10-23,2018-10-30,True,M,Indianapolis-Carmel-Anderson,IN,37,True,False,free,False,0,0,1,0,0,0,1,0,10,1,0,0,0,0,1,0,0,14,5,1.0,573.0,1.0,0,False,2,True,1,True,0,False,1,True,2,True
10,,False,2018-11-16,2018-11-23,True,M,Laurel,MS,55,False,False,paid,False,0,1,1,3,0,0,2,2,90,0,0,1,0,0,0,3,0,103,8,2.0,1950.7864077669904,2.0,6,True,21,True,2,True,10,True,23,True,13,True
2,,False,2018-10-01,2018-10-08,False,F,Raleigh,NC,24,False,False,paid,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
144,,False,2018-10-12,2018-10-19,False,M,Montgomery,AL,56,False,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
76,,False,2018-10-10,2018-10-17,False,M,Los Angeles-Long Beach-Anaheim,CA,19,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
119,,False,2018-10-10,2018-10-17,True,F,Charlotte-Concord-Gastonia,NC-SC,149,True,True,free,False,0,1,4,0,1,0,7,1,61,3,0,0,0,0,0,2,2,82,9,1.0,633.0,2.0,3,True,8,True,1,True,3,True,17,True,7,True
89,,False,2018-10-07,2018-10-14,True,M,Atlanta-Sandy Springs-Roswell,GA,42,True,False,free,False,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,1,0,16,4,1.0,178.0,1.0,0,False,2,True,0,False,2,True,3,True,1,True
14,,False,2018-10-01,2018-10-08,False,M,Syracuse,NY,81,False,False,paid,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
62,,False,2018-11-10,2018-11-17,True,M,Houston-The Woodlands-Sugar Land,TX,122,True,False,paid,False,0,4,5,0,2,2,7,0,169,0,0,1,0,0,6,12,0,208,9,1.0,1763.0,1.0,10,True,34,True,6,True,18,True,49,True,21,True
19,,False,2018-10-10,2018-10-17,True,F,Dayton,OH,28,False,False,paid,False,2,2,7,0,0,0,7,5,124,0,0,1,0,0,1,3,0,152,9,1.0,159.0,1.0,8,True,27,True,1,True,14,True,39,True,13,True
150,,False,2018-10-07,2018-10-14,True,M,Phoenix-Mesa-Scottsdale,AZ,76,True,False,free,False,0,1,5,0,0,1,4,0,79,7,1,1,0,0,0,5,1,105,10,2.0,411.8,2.0,6,True,19,True,3,True,8,True,22,True,14,True
68,,False,2018-10-13,2018-10-20,False,F,Cincinnati,OH-KY-IN,65,False,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
147,,False,2018-10-28,2018-11-04,True,M,Charlotte-Concord-Gastonia,NC-SC,43,True,True,free,False,0,10,1,0,0,1,4,1,63,2,0,0,0,0,0,8,0,90,8,1.0,888.0,1.0,5,True,13,True,3,True,5,True,12,True,11,True
8,,False,2018-10-10,2018-10-17,True,F,St. Louis,MO-IL,70,False,True,free,False,0,5,2,0,0,0,9,2,117,10,0,0,0,0,0,9,1,155,8,1.0,234.0,1.0,11,True,25,True,3,True,11,True,30,True,26,True
56,,False,2018-11-22,2018-11-29,True,M,Alexandria,LA,65,False,False,paid,True,1,5,1,8,0,1,11,4,102,0,0,1,0,0,0,4,0,138,10,3.0,2216.159420289855,4.0,11,True,23,True,2,True,14,True,31,True,13,True
34,,False,2018-11-22,2018-11-29,False,M,Deltona-Daytona Beach-Ormond Beach,FL,78,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
60,,False,2018-11-17,2018-11-24,True,M,Phoenix-Mesa-Scottsdale,AZ,69,True,False,paid,True,1,1,8,6,1,1,9,2,201,1,0,0,0,0,3,18,0,252,12,5.0,2081.7341269841268,5.0,24,True,59,True,2,True,29,True,69,True,34,True
125,2018-10-12 04:35:18,True,2018-10-05,2018-10-12,False,M,Corpus Christi,TX,71,False,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
47,,False,2018-10-08,2018-10-15,True,M,Columbus,GA-AL,90,False,True,free,False,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,1.0,46.0,1.0,0,False,0,False,0,False,1,True,2,True,0,False
133,,False,2018-11-08,2018-11-15,False,M,San Diego-Carlsbad,CA,70,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
26,,False,2018-10-26,2018-11-02,True,M,Stockton-Lodi,CA,49,True,False,free,False,0,1,3,0,0,1,6,2,125,5,0,1,0,0,1,6,0,151,10,2.0,1169.1390728476822,2.0,11,True,26,True,1,True,12,True,33,True,16,True
43,,False,2018-11-02,2018-11-09,True,F,Boston-Cambridge-Newton,MA-NH,59,True,True,free,False,0,0,1,0,0,0,2,2,24,3,0,0,0,0,0,1,1,34,7,1.0,989.0,1.0,1,True,3,True,0,False,1,True,4,True,4,True
57,,False,2018-10-20,2018-10-27,False,M,Truckee-Grass Valley,CA,64,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
149,,False,2018-10-10,2018-10-17,True,M,Dallas-Fort Worth-Arlington,TX,31,True,False,free,False,0,3,1,0,0,1,3,1,32,1,0,1,0,0,0,1,0,44,9,1.0,148.0,1.0,3,True,4,True,1,True,4,True,7,True,8,True
64,,False,2018-10-10,2018-10-17,False,M,Dallas-Fort Worth-Arlington,TX,25,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
21,,False,2018-10-10,2018-10-17,False,M,Kankakee,IL,33,False,False,paid,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
71,,False,2018-10-15,2018-10-22,True,M,Tallahassee,FL,22,False,False,free,False,0,0,0,0,0,0,1,0,9,2,0,0,0,0,0,1,0,13,4,1.0,170.0,1.0,1,True,1,True,0,False,2,True,2,True,0,False
108,,False,2018-11-18,2018-11-25,True,F,Washington-Arlington-Alexandria,DC-VA-MD-WV,56,True,True,paid,True,1,12,8,1,0,4,14,4,297,0,1,3,0,0,0,11,0,356,11,1.0,1896.0,2.0,27,True,73,True,7,True,26,True,83,True,41,True
79,,False,2018-11-17,2018-11-24,False,M,Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,70,True,True,paid,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
123,,False,2018-10-04,2018-10-11,False,M,Tampa-St. Petersburg-Clearwater,FL,56,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
116,,False,2018-10-07,2018-10-14,False,F,Providence-Warwick,RI-MA,56,True,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
152,,False,2018-10-17,2018-10-24,False,M,Los Angeles-Long Beach-Anaheim,CA,-7,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
63,,False,2018-11-22,2018-11-29,False,F,Duluth,MN-WI,67,False,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
139,,False,2018-11-10,2018-11-17,True,M,Los Angeles-Long Beach-Anaheim,CA,82,True,False,paid,True,1,6,8,6,1,1,14,4,274,0,0,0,0,0,5,16,0,336,11,2.0,1807.705357142857,3.0,23,True,60,True,7,True,34,True,80,True,44,True
23,,False,2018-10-26,2018-11-02,True,F,Chicago-Naperville-Elgin,IL-IN-WI,113,True,True,free,False,0,0,3,0,0,0,1,0,42,8,0,0,0,0,0,2,0,56,5,1.0,166.0,1.0,2,True,7,True,0,False,6,True,12,True,8,True
154,,False,2018-11-12,2018-11-19,False,F,New York-Newark-Jersey City,NY-NJ-PA,15,True,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
155,,False,2018-10-16,2018-10-23,False,F,Boston-Cambridge-Newton,MA-NH,-13,True,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
72,,False,2018-11-22,2018-11-29,False,F,Port St. Lucie,FL,146,False,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
151,,False,2018-10-01,2018-10-08,False,M,Washington-Arlington-Alexandria,DC-VA-MD-WV,12,True,True,paid,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
153,,False,2018-11-22,2018-11-29,True,M,Greensboro-High Point,NC,25,True,False,paid,True,1,5,9,2,0,2,9,4,178,0,0,0,0,0,1,10,0,221,10,5.0,2206.3846153846152,5.0,13,True,45,True,4,True,17,True,48,True,31,True
22,,False,2018-10-17,2018-10-24,False,F,Cincinnati,OH-KY-IN,30,False,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
84,,False,2018-10-17,2018-10-24,False,F,Virginia Beach-Norfolk-Newport News,VA-NC,29,True,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
156,,False,2018-10-05,2018-10-12,False,M,Scranton--Wilkes-Barre--Hazleton,PA,-46,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
100009,2018-10-27 03:31:44,True,2018-10-20,2018-10-27,True,M,San Francisco-Oakland-Hayward,CA,37,True,False,free,True,0,2,2,2,0,3,6,4,145,17,0,0,1,0,2,11,1,196,12,2.0,131.55612244897958,2.0,10,True,30,True,4,True,14,True,35,True,29,True
100022,2018-11-12 16:04:05,True,2018-11-05,2018-11-12,True,F,Houston-The Woodlands-Sugar Land,TX,47,True,False,free,False,0,1,1,0,0,2,8,4,122,25,0,0,0,0,5,6,2,176,10,6.0,178.82386363636363,6.0,9,True,27,True,2,True,12,True,45,True,13,True
100025,2018-10-23 12:52:32,True,2018-10-16,2018-10-23,True,F,New York-Newark-Jersey City,NY-NJ-PA,88,True,True,free,True,1,3,8,5,0,3,20,7,295,24,3,5,1,0,5,14,1,395,15,2.0,122.68101265822784,3.0,34,True,83,True,4,True,36,True,91,True,44,True
100005,2018-10-19 17:57:05,True,2018-10-12,2018-10-19,True,M,Monroe,LA,84,False,False,free,False,0,0,0,0,0,0,2,1,19,4,0,0,0,0,1,0,0,27,5,1.0,75.0,1.0,0,False,4,True,1,True,3,True,8,True,4,True
100016,,False,2018-10-01,2018-10-08,True,M,St. Louis,MO-IL,24,False,True,paid,False,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,1,0,18,3,1.0,32.0,1.0,1,True,2,True,2,True,1,True,6,True,5,True
100015,2018-11-24 15:35:53,True,2018-11-17,2018-11-24,False,F,North Wilkesboro,NC,67,False,False,paid,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
100007,2018-11-29 11:45:09,True,2018-11-22,2018-11-29,True,F,Little Rock-North Little Rock-Conway,AR,114,True,False,paid,False,0,0,1,0,0,0,1,0,11,1,0,0,0,0,0,2,0,16,5,1.0,192.0,1.0,0,False,3,True,0,False,0,False,1,True,1,True
100013,2018-11-02 18:53:36,True,2018-10-26,2018-11-02,True,F,Cleveland-Elyria,OH,43,True,False,paid,True,0,6,8,4,0,1,9,3,249,3,1,2,0,0,7,11,0,304,12,4.0,147.67105263157896,4.0,20,True,68,True,9,True,33,True,76,True,33,True
100004,,False,2018-10-08,2018-10-15,True,F,Syracuse,NY,127,False,False,free,False,0,5,0,0,0,1,2,1,69,11,0,1,0,0,0,5,0,95,8,3.0,93.76842105263158,3.0,7,True,16,True,1,True,10,True,18,True,11,True
100012,2018-11-01 19:35:00,True,2018-10-25,2018-11-01,True,M,Chicago-Naperville-Elgin,IL-IN-WI,42,True,True,free,True,1,1,6,0,0,0,7,3,129,15,0,0,0,0,3,7,0,172,9,3.0,130.75581395348837,3.0,10,True,29,True,2,True,9,True,39,True,17,True
100023,2018-10-14 00:00:37,True,2018-10-07,2018-10-14,True,M,Greenville-Anderson-Mauldin,SC,32,True,False,paid,True,0,7,6,8,0,3,16,5,309,2,0,1,0,0,1,8,0,366,11,8.0,87.26975476839237,5.0,30,True,71,True,12,True,27,True,78,True,40,True
100018,,False,2018-10-13,2018-10-20,True,M,Dallas-Fort Worth-Arlington,TX,71,True,False,free,True,0,0,0,0,0,0,1,1,18,3,0,0,0,0,1,1,0,25,6,1.0,89.0,1.0,1,True,3,True,0,False,2,True,4,True,1,True
100010,,False,2018-10-17,2018-10-24,True,F,Bridgeport-Stamford-Norwalk,CT,26,True,False,free,False,0,2,1,0,0,0,2,0,44,8,0,0,0,0,0,2,1,60,7,1.0,118.0,1.0,4,True,11,True,2,True,5,True,8,True,10,True
100002,,False,2018-10-26,2018-11-02,False,F,Santa Maria-Santa Barbara,CA,129,True,False,paid,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
100003,2018-10-11 16:19:41,True,2018-10-04,2018-10-11,True,F,Miami-Fort Lauderdale-West Palm Beach,FL,22,True,False,free,False,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1.0,3.0,1.0,0,False,2,True,0,False,0,False,0,False,0,False
100008,,False,2018-10-16,2018-10-23,True,F,Los Angeles-Long Beach-Anaheim,CA,32,True,False,paid,False,0,0,2,2,0,0,0,0,16,1,0,0,0,0,0,0,0,21,4,1.0,117.0,1.0,2,True,4,True,1,True,1,True,4,True,7,True
100014,2018-11-20 19:04:09,True,2018-11-13,2018-11-20,False,M,New York-Newark-Jersey City,NY-NJ-PA,84,True,True,paid,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
100021,2018-11-25 11:03:02,True,2018-11-18,2018-11-25,False,M,Dallas-Fort Worth-Arlington,TX,64,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
100017,2018-10-20 19:14:07,True,2018-10-13,2018-10-20,False,M,Birmingham-Hoover,AL,78,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
200014,,False,2018-10-10,2018-10-17,False,M,Hagerstown-Martinsburg,MD-WV,85,True,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
200019,,False,2018-10-23,2018-10-30,True,M,Los Angeles-Long Beach-Anaheim,CA,37,True,False,free,True,1,0,6,1,0,0,5,2,78,3,0,0,1,0,0,3,1,101,10,2.0,156.27722772277227,2.0,7,True,15,True,2,True,6,True,18,True,15,True
200002,,False,2018-10-23,2018-10-30,True,M,Chicago-Naperville-Elgin,IL-IN-WI,53,True,True,paid,True,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0,1,0,24,3,1.0,174.0,1.0,1,True,2,True,2,True,1,True,4,True,5,True
200023,,False,2018-10-13,2018-10-20,True,F,New York-Newark-Jersey City,NY-NJ-PA,25,True,True,free,True,0,3,5,0,0,0,10,6,170,11,0,0,0,0,3,5,2,215,9,9.0,151.60930232558138,6.0,16,True,44,True,6,True,20,True,38,True,27,True
200001,2018-10-15 18:55:20,True,2018-10-08,2018-10-15,True,M,Washington-Arlington-Alexandria,DC-VA-MD-WV,15,True,True,free,False,0,0,2,0,0,0,5,0,70,3,1,1,0,0,0,7,1,90,8,3.0,101.15555555555555,3.0,6,True,22,True,2,True,7,True,21,True,5,True
200020,2018-11-17 16:40:42,True,2018-11-10,2018-11-17,True,M,Orlando-Kissimmee-Sanford,FL,75,True,False,free,True,0,0,2,0,0,1,7,1,119,7,0,1,0,0,4,4,0,146,9,7.0,326.7328767123288,5.0,6,True,26,True,2,True,10,True,36,True,19,True
200022,,False,2018-11-08,2018-11-15,False,M,St. Louis,MO-IL,98,False,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
200006,,False,2018-10-15,2018-10-22,True,F,Los Angeles-Long Beach-Anaheim,CA,37,True,False,free,False,0,0,0,0,0,0,0,1,10,1,0,0,0,0,1,1,0,14,5,2.0,137.14285714285714,2.0,1,True,1,True,0,False,0,False,2,True,3,True
200011,2018-11-02 01:09:24,True,2018-10-26,2018-11-02,True,M,St. Louis,MO-IL,109,False,True,free,True,0,0,5,7,0,3,9,4,202,3,0,2,1,0,8,9,0,253,11,3.0,226.44268774703556,3.0,16,True,41,True,10,True,22,True,56,True,31,True
200010,,False,2018-11-13,2018-11-20,False,F,Logan,UT-ID,56,False,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
200015,2018-11-09 07:01:03,True,2018-11-02,2018-11-09,False,M,San Diego-Carlsbad,CA,87,True,False,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
200004,,False,2018-10-26,2018-11-02,True,M,Jacksonville,NC,39,False,False,paid,False,0,2,11,3,0,0,5,2,194,0,0,1,0,0,3,12,0,233,9,3.0,247.46781115879827,3.0,15,True,37,True,3,True,20,True,54,True,23,True
200021,2018-11-02 05:58:53,True,2018-10-26,2018-11-02,True,F,Detroit-Warren-Dearborn,MI,70,True,False,paid,True,2,4,4,5,0,0,18,4,254,1,1,3,0,0,7,13,0,316,12,4.0,242.91772151898735,3.0,22,True,52,True,14,True,27,True,68,True,43,True
200017,2018-11-15 20:16:43,True,2018-11-08,2018-11-15,False,M,New York-Newark-Jersey City,NY-NJ-PA,60,True,True,paid,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
200008,,False,2018-11-13,2018-11-20,True,F,Charlotte-Concord-Gastonia,NC-SC,104,True,True,paid,True,5,10,12,5,1,2,22,6,508,0,0,1,0,0,16,18,0,606,12,4.0,330.8514851485148,5.0,44,True,112,True,8,True,43,True,123,True,63,True
200024,2018-10-24 03:59:37,True,2018-10-17,2018-10-24,True,M,London,KY,28,False,False,paid,True,0,5,2,2,0,0,9,5,220,6,1,2,0,1,5,12,3,273,13,4.0,189.8937728937729,5.0,15,True,51,True,3,True,21,True,53,True,37,True
200003,,False,2018-10-06,2018-10-13,False,F,Chicago-Naperville-Elgin,IL-IN-WI,104,True,True,free,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
200018,2018-11-02 10:07:54,True,2018-10-26,2018-11-02,True,M,Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,48,True,True,free,False,1,6,6,0,0,0,4,1,136,13,0,0,0,0,4,7,3,181,10,2.0,217.20441988950276,2.0,12,True,33,True,2,True,9,True,41,True,21,True
200009,,False,2018-10-26,2018-11-02,True,M,Sterling,IL,32,False,False,free,True,0,8,13,5,0,6,21,8,449,4,1,4,1,0,21,19,0,560,13,6.0,238.9875,5.0,55,True,111,True,12,True,47,True,116,True,72,True
200025,,False,2018-10-17,2018-10-24,True,M,Salinas,CA,88,False,False,free,True,0,0,0,0,0,0,3,1,34,2,0,0,0,0,3,2,0,45,6,2.0,155.0,2.0,2,True,13,True,1,True,4,True,11,True,4,True
200016,2018-11-16 08:17:58,True,2018-11-09,2018-11-16,True,F,Baltimore-Columbia-Towson,MD,55,True,False,free,False,0,0,1,0,0,0,2,1,11,0,0,0,0,0,0,3,0,18,5,1.0,297.0,1.0,0,False,1,True,1,True,1,True,3,True,4,True
200007,,False,2018-10-04,2018-10-11,False,F,New York-Newark-Jersey City,NY-NJ-PA,14,True,True,paid,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
200005,,False,2018-10-26,2018-11-02,True,M,Greenville-Anderson-Mauldin,SC,87,True,False,free,False,0,1,0,0,0,0,2,2,16,1,0,0,0,0,0,0,1,23,6,1.0,239.0,1.0,3,True,4,True,0,False,2,True,3,True,4,True
200012,,False,2018-11-16,2018-11-23,False,M,Portland-Vancouver-Hillsboro,OR-WA,57,True,True,free,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
300001,2018-11-23 21:42:24,True,2018-11-16,2018-11-23,False,F,Colorado Springs,CO,187,False,False,paid,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,False,0,False,0,False,0,False,0,False,0,False
300017,,False,2018-10-23,2018-10-30,True,F,Ionia,MI,43,False,False,paid,False,0,4,9,2,0,3,13,6,321,2,0,2,0,0,7,26,0,395,11,6.0,246.02025316455695,6.0,33,True,73,True,6,True,29,True,91,True,58,True
300015,,False,2018-11-09,2018-11-16,True,M,San Antonio-New Braunfels,TX,156,True,False,paid,True,0,1,5,0,2,1,10,2,150,0,0,2,0,0,2,15,0,190,10,3.0,363.5473684210526,3.0,15,True,39,True,1,True,17,True,47,True,24,True
300011,,False,2018-10-25,2018-11-01,True,F,New York-Newark-Jersey City,NY-NJ-PA,31,True,True,paid,True,4,17,24,4,0,7,29,5,711,0,0,3,0,0,2,72,0,878,11,10.0,264.2152619589977,6.0,47,True,145,True,18,True,60,True,182,True,123,True
300008,,False,2018-10-08,2018-10-15,True,F,Cookeville,TN,45,False,False,paid,False,0,0,4,1,0,1,4,1,105,0,0,0,0,0,1,7,0,124,8,3.0,90.08870967741936,3.0,9,True,31,True,1,True,17,True,37,True,14,True
300023,,False,2018-10-15,2018-10-22,True,F,Boston-Cambridge-Newton,MA-NH,111,True,True,paid,False,1,11,15,2,1,1,15,4,466,0,1,2,0,0,4,36,0,559,13,4.0,152.95706618962433,4.0,30,True,86,True,12,True,48,True,125,True,83,True
300021,,False,2018-11-13,2018-11-20,True,F,Wilson,NC,58,False,False,paid,True,1,12,19,1,2,1,20,7,537,0,0,2,0,0,3,34,0,639,12,5.0,377.57433489827855,5.0,44,True,106,True,15,True,45,True,127,True,86,True
300009,,False,2018-10-10,2018-10-17,True,F,St. Louis,MO-IL,56,False,True,paid,True,0,11,15,4,0,3,14,8,527,0,0,1,0,0,4,47,0,634,10,2.0,82.35015772870662,4.0,40,True,120,True,21,True,55,True,152,True,89,True
300025,,False,2018-11-12,2018-11-19,True,M,San Jose-Sunnyvale-Santa Clara,CA,65,True,False,paid,True,0,1,4,1,0,0,6,3,123,0,0,0,0,0,3,13,0,154,8,3.0,365.90909090909093,3.0,8,True,23,True,3,True,12,True,31,True,22,True
300002,,False,2018-10-20,2018-10-27,True,F,Truckee-Grass Valley,CA,92,True,False,paid,True,0,7,11,2,0,4,10,3,298,3,0,1,1,1,1,36,1,379,14,3.0,219.06332453825857,3.0,34,True,71,True,4,True,33,True,88,True,44,True
300012,,False,2018-10-05,2018-10-12,True,M,Miami-Fort Lauderdale-West Palm Beach,FL,104,True,False,paid,True,0,0,0,0,0,0,2,0,20,2,0,0,0,1,1,1,2,29,7,1.0,74.0,1.0,2,True,7,True,0,False,3,True,8,True,1,True
300005,,False,2018-11-08,2018-11-15,True,F,Roanoke,VA,155,False,False,paid,True,0,1,0,0,0,0,3,0,25,0,0,0,0,0,1,3,0,33,5,1.0,226.0,1.0,5,True,10,True,3,True,2,True,9,True,6,True
